Symbol,Company,Activity,Sector,Schedule,Amount to be Spent as decided by Company (Rs.lacs),Actual Amount Spent (Rs.lacs),Direct-Agency Name/s,Direct-Amount (Rs.lacs),Implementing Agency Name/s,Implementing Agency-Amount (Rs.lacs),Resolved_State,Resolved_Location,Location_Class
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),148.0,62.8,,,,62.801,CHHATTISGARH,KORBA,District
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),148.0,62.8,,,,62.801,MADHYA PRADESH,BALAGHAT,District
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),148.0,62.8,,,,62.801,MADHYA PRADESH,DHAR,District
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),148.0,62.8,,,,62.801,MADHYA PRADESH,KATNI,District
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),43.96,4.37,,,,4.369,MAHARASHTRA,KONDHWA,Town
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),43.96,4.37,,,,4.369,MAHARASHTRA,MOHAMMADWADI,Town
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),43.96,4.37,,,,4.369,MAHARASHTRA,PUNE,City
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),72.25,40.66,,,,40.661,PUNJAB,AMRITSAR,City
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),72.25,40.66,,,,40.661,PUNJAB,FEROZEPUR,Village
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),84.63,17.4,,,,17.396,ANDHRA PRADESH,GUNTUR,City
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),84.63,17.4,,,,17.396,TELANGANA,NALGONDA,City
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),1000.0,199.4,,,,199.403,BIHAR,BIHAR,State
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),1000.0,199.4,,,,199.403,JHARKHAND,JHARKHAND,State
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),1000.0,199.4,,,,199.403,ODISHA,ODISHA,State
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),156.5,65.39,,,,65.389,ODISHA,ODISHA,State
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),400.0,123.34,,,,123.342,UTTARAKHAND,TEHRI,District
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),65.0,26.72,,,,26.724,UTTAR PRADESH,NOIDA,City
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),115.81,29.35,,,,29.346,RAJASTHAN,JAIPUR,City
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),71.9,7.39,,,,7.39,ODISHA,NAYAGARH,District
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),26.25,3.08,,,,3.076,MADHYA PRADESH,BHOPAL,City
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),45.15,39.7,,,,39.7,DELHI,NEW DELHI,City
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),260.85,89.27,,,,89.274,BIHAR,BIHAR,State
RECLTD,REC LTD.,"PROMOTING EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS, ESPECIALLY AMONG CHILDREN, WOMEN, ELDERLY AND DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECTS",,SCHEDULE VII (II),260.85,89.27,,,,89.274,UTTAR PRADESH,UTTAR PRADESH,State
RECLTD,REC LTD.,"PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE, INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ART AND HANDICRAFTS",,SCHEDULE VII (V),158.0,30.84,,,,30.836,GUJARAT,AHMEDABAD,City
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,ANDHRA PRADESH,ANDHRA PRADESH,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,ASSAM,ASSAM,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,CHHATTISGARH,CHHATTISGARH,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,GOA,GOA,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,JAMMU & KASHMIR,JAMMU & KASHMIR,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,KARNATAKA,KARNATAKA,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,KERALA,KERALA,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,MAHARASHTRA,MAHARASHTRA,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,MEGHALAYA,MEGHALAYA,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,PUNJAB,PUNJAB,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,RAJASTHAN,RAJASTHAN,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,TAMIL NADU,TAMIL NADU,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,TELANGANA,TELANGANA,State
RECLTD,REC LTD.,"PROVIDING HEALTH CARE PACKAGE TO ELDERLY PERSONS STAYING AT OLD AGE HOMES, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (I), SCHEDULE VII (III)",145.49,51.82,,,,51.824,WEST BENGAL,WEST BENGAL,State
RECLTD,REC LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),2233.0,212.82,,,,212.818,ANDHRA PRADESH,ANANTHAPURAMU,Town
RECLTD,REC LTD.,RURAL DEVELOPMENT PROJECTS,,SCHEDULE VII (X),2233.0,212.82,,,,212.818,TELANGANA,MAHBUBNAGAR,City
RECLTD,REC LTD.,"SKILL DEVELOPMENT & LIVELIHOOD PROGRAMME FOR WOMEN, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (II), SCHEDULE VII (III)",21.26,1.28,,,,1.285,UTTAR PRADESH,BARABANKI,District
RECLTD,REC LTD.,"SKILL DEVELOPMENT & LIVELIHOOD PROGRAMME FOR WOMEN, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,"SCHEDULE VII (II), SCHEDULE VII (III)",21.26,1.28,,,,1.285,UTTAR PRADESH,SITAPUR,District
RECLTD,REC LTD.,"SUPPORTING A YOUNG CHESS PLAYER, PROMOTING GENDER EQUALITY, EMPOWERING WOMEN, SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES, DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS",,SCHEDULE VII (III),10.0,2.06,,2.056,,,HARYANA,HARYANA,State
REDINGTON,REDINGTON LTD.,EMPLOYABILITY SKILLS TRAINING EDUCATION,,SCHEDULE VII (II),200.0,107.26,REDINGTON TRUST,107.26,,,TAMIL NADU,CHENNAI,City
REDINGTON,REDINGTON LTD.,EMPLOYABILITY SKILLS TRAINING EDUCATION,,SCHEDULE VII (II),200.0,107.26,REDINGTON TRUST,107.26,,,TAMIL NADU,COIMBATORE,City
REDINGTON,REDINGTON LTD.,EMPLOYABILITY SKILLS TRAINING EDUCATION,,SCHEDULE VII (II),200.0,107.26,REDINGTON TRUST,107.26,,,TAMIL NADU,DINDIGUL,District
REDINGTON,REDINGTON LTD.,EMPLOYABILITY SKILLS TRAINING EDUCATION,,SCHEDULE VII (II),200.0,107.26,REDINGTON TRUST,107.26,,,TAMIL NADU,MADURAI,City
REDINGTON,REDINGTON LTD.,EMPLOYABILITY SKILLS TRAINING EDUCATION,,SCHEDULE VII (II),200.0,107.26,REDINGTON TRUST,107.26,,,TAMIL NADU,SALEM,District
REDINGTON,REDINGTON LTD.,EMPLOYABILITY SKILLS TRAINING EDUCATION,,SCHEDULE VII (II),200.0,107.26,REDINGTON TRUST,107.26,,,TAMIL NADU,SILVASAILAM,Town
REDINGTON,REDINGTON LTD.,EQUIPPING AND RECOUPING EDUCATIONAL INSTITUTIONS,,SCHEDULE VII (II),150.0,54.83,REDINGTON TRUST,54.83,,,TAMIL NADU,CHENNAI,City
REDINGTON,REDINGTON LTD.,PROTECTION OF FLORA AND FAUNA ENVIRONMENT,,SCHEDULE VII (IV),50.0,4.9,,4.9,,,UTTAR PRADESH,GHAZIABAD,District
REDINGTON,REDINGTON LTD.,SETTING UP OF SMART CLASS ROOMS,,SCHEDULE VII (II),50.0,12.45,REDINGTON TRUST,12.45,,,TAMIL NADU,CHENNAI,City
REDINGTON,REDINGTON LTD.,SETTING UP OF SMART CLASS ROOMS,,SCHEDULE VII (II),50.0,12.45,REDINGTON TRUST,12.45,,,TAMIL NADU,COIMBATORE,City
REDINGTON,REDINGTON LTD.,SETTING UP OF SMART CLASS ROOMS,,SCHEDULE VII (II),50.0,12.45,REDINGTON TRUST,12.45,,,TAMIL NADU,MADURAI,City
REDINGTON,REDINGTON LTD.,SETTING UP OF SMART CLASS ROOMS,,SCHEDULE VII (II),50.0,12.45,REDINGTON TRUST,12.45,,,TAMIL NADU,SILVASAILAM,Town
REDINGTON,REDINGTON LTD.,"SPONSORSHIP/SCHOLARSHIP TO SCHOOLS, COLLEGES AND STUDENTS",,SCHEDULE VII (II),150.0,66.64,REDINGTON TRUST,66.64,,,TAMIL NADU,TAMIL NADU,State
REDINGTON,REDINGTON LTD.,VOCATIONAL TRAINING TO DIFFERENTLY ABLED,,SCHEDULE VII (II),50.0,19.76,REDINGTON TRUST,19.76,,,TAMIL NADU,SILVASAILAM,Town
REFEX,REFEX INDUSTRIES LTD.,1) STELLA MARIS COLLEGE TOWARDS COLLEGE FEES ON BEHALF OF A FEW POOR AND DESERVING STUDENTS PURSUING DEGREE COURSES.,,SCHEDULE VII (II),,1.37,,0.683,,0.683,TAMIL NADU,CHENNAI,City
REFEX,REFEX INDUSTRIES LTD.,2) SOCIAL ORGANIZATIONS IN ORDER TO HELP THE VICTIMS OF CHENNAI FLOODS WHICH OCCURRED IN THE MONTH DECEMBER 2015.,,SCHEDULE VII (VIII),,5.0,,2.5,,2.5,TAMIL NADU,CHENNAI,City
REFEX,REFEX INDUSTRIES LTD.,3) GIVEN TO A REPUTED TRAINING FOUNDATION IN ORDER TO HELP SOME FEW PROMISING YOUNG BOYS AND GIRLS TO UNDERGO TRAINING FOR TAKING CIVIL SERVICES EXAMINATIONS.,,SCHEDULE VII (II),,15.0,,7.5,,7.5,ALL STATES,ALL STATES,State
REFEX,REFEX INDUSTRIES LTD.,4) GIVEN TO A SOCIAL ORGANIZATION FOR CONDUCTING SOME SPORTS EVENTS FOR SCHOOL CHILDREN,,SCHEDULE VII (VII),,1.0,,0.5,,0.5,ANDHRA PRADESH,ANDHRA PRADESH,State
REFEX,REFEX INDUSTRIES LTD.,4) GIVEN TO A SOCIAL ORGANIZATION FOR CONDUCTING SOME SPORTS EVENTS FOR SCHOOL CHILDREN,,SCHEDULE VII (VII),,1.0,,0.5,,0.5,TAMIL NADU,TAMIL NADU,State
RELAXO,RELAXO FOOTWEARS LTD.,"EDUCATION & SANITATION, SKILL DEVELOPMENT",,"SCHEDULE VII (I), SCHEDULE VII (II)",205.0,1.0,RELAXO FOUNDATION,0.5,,0.5,DELHI,DELHI /NCR,Town
RELAXO,RELAXO FOOTWEARS LTD.,PRIME MINISTERS NATIONAL RELIEF FUND,,SCHEDULE VII (VIII),162.0,162.0,,162.0,,,ALL STATES,ALL STATES,State
RELCAPITAL,RELIANCE CAPITAL LTD.,HEALTH CARE,,SCHEDULE VII (I),3000.0,983.0,,,,983.0,MAHARASHTRA,MAHARASHTRA,State
RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,HEALTH OUTREACH PROGRAMME II MOBILE MEDICAL UNITS FOR PRIMARY AND PREVENTIVE HEALTHCARE INCLUDING MEDICAL AND DIAGNOSTICS COSTS,,SCHEDULE VII (I),70.0,70.0,RELIANCE FOUNDATION,70.0,,,MAHARASHTRA,MUMBAI,City
RELIANCE,RELIANCE INDUSTRIES LTD.,"DISASTER RELIEF, RURAL DEVELOPMENT PROJECTS",,SCHEDULE VII (X),2090.0,945.0,RELIANCE FOUNDATION,945.0,,,GUJARAT,AMRELI,District
RELIANCE,RELIANCE INDUSTRIES LTD.,"DISASTER RELIEF, RURAL DEVELOPMENT PROJECTS",,SCHEDULE VII (X),2090.0,945.0,RELIANCE FOUNDATION,945.0,,,JAMMU & KASHMIR,JAMMU,City
RELIANCE,RELIANCE INDUSTRIES LTD.,"DISASTER RELIEF, RURAL DEVELOPMENT PROJECTS",,SCHEDULE VII (X),2090.0,945.0,RELIANCE FOUNDATION,945.0,,,JAMMU & KASHMIR,SRINAGAR,City
RELIANCE,RELIANCE INDUSTRIES LTD.,"DISASTER RELIEF, RURAL DEVELOPMENT PROJECTS",,SCHEDULE VII (X),2090.0,945.0,RELIANCE FOUNDATION,945.0,,,MAHARASHTRA,BEED,District
RELIANCE,RELIANCE INDUSTRIES LTD.,"DISASTER RELIEF, RURAL DEVELOPMENT PROJECTS",,SCHEDULE VII (X),2090.0,945.0,RELIANCE FOUNDATION,945.0,,,TAMIL NADU,CHENNAI,City
RELIANCE,RELIANCE INDUSTRIES LTD.,"ENSURING ENVIRONMENTAL SUSTAINABILITY, ECOLOGICAL BALANCE",,SCHEDULE VII (IV),190.0,85.0,RELIANCE FOUNDATION,85.0,,,HARYANA,GURUGRAM,City
RELIANCE,RELIANCE INDUSTRIES LTD.,"ENSURING ENVIRONMENTAL SUSTAINABILITY, ECOLOGICAL BALANCE",,SCHEDULE VII (IV),190.0,85.0,RELIANCE FOUNDATION,85.0,,,MAHARASHTRA,NASHIK,City
RELIANCE,RELIANCE INDUSTRIES LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, ENSURING ENVIRONMENTAL SUSTAINABILITY, RURAL DEVELOPMENT PROJECTS",,"SCHEDULE VII (I), SCHEDULE VII (IV), SCHEDULE VII (X)",8435.0,6969.0,RELIANCE FOUNDATION,6969.0,,,ANDHRA PRADESH,KURNOOL,City
RELIANCE,RELIANCE INDUSTRIES LTD.,"ERADICATING HUNGER, POVERTY AND MALNUTRITION, ENSURING ENVIRONMENTAL SUSTAINABILITY, RURAL DEVELOPMENT PROJECTS",,"SCHEDULE VII (I), SCHEDULE VII (IV), SCHEDULE VII (X)",8435.0,6969.0,RELIANCE FOUNDATION,6969.0,,,ANDHRA PRADESH,SRIKAKULAM,City
